Session Number, Operation, Start Timestamp, End Timestamp, Date 1, Date 2, Days, Weeks, Months, Phrase, Result of Operation, Error
117,Add weeks to date,27-8-2020 20:36:15,27-8-2020 20:36:15,11-4-1178,N.A,N.A,429,N.A,N.A,N.A,1-7-1186,N.A
117,Subtract days from date,27-8-2020 20:36:15,27-8-2020 20:36:15,15-1-1682,N.A,456,N.A,N.A,N.A,N.A,16-10-1680,N.A
117,Exit Session,27-8-2020 20:36:15,27-8-2020 20:36:15,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
118,N.A,27-8-2020 20:36:15,27-8-2020 20:36:15,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
118,Add days to date,27-8-2020 20:36:15,27-8-2020 20:36:15,1-3-1163,N.A,440,N.A,N.A,N.A,N.A,14-5-1164,N.A
118,Subtract months from date,27-8-2020 20:36:15,27-8-2020 20:36:15,19-9-1291,N.A,N.A,N.A,165,N.A,N.A,19-12-1277,N.A
118,Add days to date,27-8-2020 20:36:15,27-8-2020 20:36:15,6-2-2852,N.A,49,N.A,N.A,N.A,N.A,26-3-2852,N.A
118,Add years to date,27-8-2020 20:36:15,27-8-2020 20:36:15,23-4-2309,N.A,N.A,N.A,N.A,401,N.A,23-4-2710,N.A
118,Subtract days from date,27-8-2020 20:36:15,27-8-2020 20:36:15,8-12-1658,N.A,337,N.A,N.A,N.A,N.A,5-1-1658,N.A
118,Subtract months from date,27-8-2020 20:36:15,27-8-2020 20:36:15,14-5-1830,N.A,N.A,N.A,14,N.A,N.A,14-3-1829,N.A
118,Get date from string,27-8-2020 20:36:15,27-8-2020 20:36:15,N.A,N.A,N.A,N.A,N.A,N.A,358 WEEKS FROM NOW,8-7-2027,N.A
118,Get date from string,27-8-2020 20:36:15,27-8-2020 20:36:15,N.A,N.A,N.A,N.A,N.A,N.A,101 WEEKS AFTER,4-8-2022,N.A
118,Subtract days from date,27-8-2020 20:36:15,27-8-2020 20:36:15,27-6-1730,N.A,222,N.A,N.A,N.A,N.A,17-11-1729,N.A
118,Exit Session,27-8-2020 20:36:15,27-8-2020 20:36:15,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
119,Get day of the week,27-8-2020 20:36:15,27-8-2020 20:36:15,29-8-1278,N.A,N.A,N.A,N.A,N.A,N.A,Monday,N.A
119,Get date from string,27-8-2020 20:36:15,27-8-2020 20:36:15,N.A,N.A,N.A,N.A,N.A,N.A,84 DAYS FROM NOW,19-11-2020,N.A
119,Subtract weeks from date,27-8-2020 20:36:15,27-8-2020 20:36:15,24-1-2620,N.A,N.A,31,N.A,N.A,N.A,21-6-2619,N.A
119,Get day of the week,27-8-2020 20:36:15,27-8-2020 20:36:15,13-2-2712,N.A,N.A,N.A,N.A,N.A,N.A,Tuesday,N.A
119,Get day of the week,27-8-2020 20:36:15,27-8-2020 20:36:15,18-9-1847,N.A,N.A,N.A,N.A,N.A,N.A,Saturday,N.A
119,N.A,27-8-2020 20:36:15,27-8-2020 20:36:15,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
119,Add days to date,27-8-2020 20:36:15,27-8-2020 20:36:15,12-12-1198,N.A,278,N.A,N.A,N.A,N.A,16-9-1199,N.A
119,N.A,27-8-2020 20:36:15,27-8-2020 20:36:15,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
119,Subtact two dates,27-8-2020 20:36:15,27-8-2020 20:36:15,29-7-2500,4-11-2672,N.A,N.A,N.A,N.A,N.A,Days: 62920	Weeks: 8988	Months: 2067,N.A
119,Add days to date,27-8-2020 20:36:15,27-8-2020 20:36:15,23-10-2864,N.A,287,N.A,N.A,N.A,N.A,6-8-2865,N.A
119,Exit Session,27-8-2020 20:36:15,27-8-2020 20:36:15,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
120,Get date from string,27-8-2020 20:36:15,27-8-2020 20:36:15,N.A,N.A,N.A,N.A,N.A,N.A,403 DAYS EARLIER,21-7-2019,N.A
120,Add days to date,27-8-2020 20:36:15,27-8-2020 20:36:15,30-10-2641,N.A,188,N.A,N.A,N.A,N.A,6-5-2642,N.A
120,Get day of the week,27-8-2020 20:36:15,27-8-2020 20:36:15,2-3-2334,N.A,N.A,N.A,N.A,N.A,N.A,Friday,N.A
120,Subtract months from date,27-8-2020 20:36:15,27-8-2020 20:36:15,5-12-1337,N.A,N.A,N.A,386,N.A,N.A,5-10-1305,N.A
120,Subtact two dates,27-8-2020 20:36:15,27-8-2020 20:36:15,11-6-1646,17-7-1433,N.A,N.A,N.A,N.A,N.A,Days: 77752	Weeks: 11107	Months: 2554,N.A
120,Subtract years from date,27-8-2020 20:36:15,27-8-2020 20:36:15,12-2-1507,N.A,N.A,N.A,N.A,345,N.A,12-2-1162,N.A
120,Add months to date,27-8-2020 20:36:15,27-8-2020 20:36:15,8-9-1206,N.A,N.A,N.A,5,N.A,N.A,8-2-1207,N.A
120,Add months to date,27-8-2020 20:36:15,27-8-2020 20:36:15,32-7-2239,N.A,N.A,N.A,373,N.A,N.A,1-9-2270,N.A
120,Add days to date,27-8-2020 20:36:15,27-8-2020 20:36:15,32-11-1755,N.A,213,N.A,N.A,N.A,N.A,2-7-1756,N.A
120,Add months to date,27-8-2020 20:36:15,27-8-2020 20:36:15,22-7-2972,N.A,N.A,N.A,374,N.A,N.A,22-9-3003,N.A
120,Exit Session,27-8-2020 20:36:15,27-8-2020 20:36:15,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
121,Add months to date,27-8-2020 20:36:15,27-8-2020 20:36:15,29-1-2377,N.A,N.A,N.A,182,N.A,N.A,29-3-2392,N.A
121,Get day of the week,27-8-2020 20:36:15,27-8-2020 20:36:15,17-12-1734,N.A,N.A,N.A,N.A,N.A,N.A,Friday,N.A
121,Get date from string,27-8-2020 20:36:15,27-8-2020 20:36:15,N.A,N.A,N.A,N.A,N.A,N.A,48 MONTHS FROM NOW,27-8-2024,N.A
121,Add weeks to date,27-8-2020 20:36:15,27-8-2020 20:36:15,10-5-1941,N.A,N.A,413,N.A,N.A,N.A,9-4-1949,N.A
121,N.A,27-8-2020 20:36:15,27-8-2020 20:36:15,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
121,Get date from string,27-8-2020 20:36:15,27-8-2020 20:36:15,N.A,N.A,N.A,N.A,N.A,N.A,46 YEARS FROM NOW,27-8-2066,N.A
121,Get day of the week,27-8-2020 20:36:15,27-8-2020 20:36:15,21-5-1739,N.A,N.A,N.A,N.A,N.A,N.A,Thursday,N.A
121,N.A,27-8-2020 20:36:15,27-8-2020 20:36:15,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
121,Get week number,27-8-2020 20:36:15,27-8-2020 20:36:15,19-6-2993,N.A,N.A,N.A,N.A,N.A,N.A,25,N.A
121,N.A,27-8-2020 20:36:15,27-8-2020 20:36:15,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
121,Exit Session,27-8-2020 20:36:15,27-8-2020 20:36:15,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
122,Get day of the week,27-8-2020 20:36:15,27-8-2020 20:36:15,3-13-2290,N.A,N.A,N.A,N.A,N.A,N.A,Saturday,N.A
122,Get date from string,27-8-2020 20:36:15,27-8-2020 20:36:15,N.A,N.A,N.A,N.A,N.A,N.A,163 DAYS AFTER,6-2-2021,N.A
122,Get week number,27-8-2020 20:36:15,27-8-2020 20:36:15,9-11-1230,N.A,N.A,N.A,N.A,N.A,N.A,45,N.A
122,Get date from string,27-8-2020 20:36:15,27-8-2020 20:36:15,N.A,N.A,N.A,N.A,N.A,N.A,DAY BEFORE YESTERDAY,25-8-2020,N.A
122,Subtract years from date,27-8-2020 20:36:15,27-8-2020 20:36:15,22-7-1274,N.A,N.A,N.A,N.A,146,N.A,22-7-1128,N.A
122,Subtract years from date,27-8-2020 20:36:16,27-8-2020 20:36:16,21-6-1304,N.A,N.A,N.A,N.A,78,N.A,21-6-1226,N.A
122,Subtract months from date,27-8-2020 20:36:16,27-8-2020 20:36:16,24-13-1555,N.A,N.A,N.A,166,N.A,N.A,24-3-1542,N.A
122,Add days to date,27-8-2020 20:36:16,27-8-2020 20:36:16,17-3-1924,N.A,32,N.A,N.A,N.A,N.A,18-4-1924,N.A
122,Add days to date,27-8-2020 20:36:16,27-8-2020 20:36:16,7-8-2748,N.A,76,N.A,N.A,N.A,N.A,22-10-2748,N.A
122,Get week number,27-8-2020 20:36:16,27-8-2020 20:36:16,19-7-2070,N.A,N.A,N.A,N.A,N.A,N.A,29,N.A
122,Exit Session,27-8-2020 20:36:16,27-8-2020 20:36:16,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
123,Get date from string,27-8-2020 20:36:16,27-8-2020 20:36:16,N.A,N.A,N.A,N.A,N.A,N.A,473 DAYS FROM NOW,13-12-2021,N.A
123,Get date from string,27-8-2020 20:36:16,27-8-2020 20:36:16,N.A,N.A,N.A,N.A,N.A,N.A,309 MONTHS FROM NOW,27-5-2046,N.A
123,Subtract weeks from date,27-8-2020 20:36:16,27-8-2020 20:36:16,10-2-2117,N.A,N.A,33,N.A,N.A,N.A,24-6-2116,N.A
123,Add days to date,27-8-2020 20:36:16,27-8-2020 20:36:16,28-8-1989,N.A,383,N.A,N.A,N.A,N.A,15-9-1990,N.A
123,Get day of the week,27-8-2020 20:36:16,27-8-2020 20:36:16,24-6-1758,N.A,N.A,N.A,N.A,N.A,N.A,Saturday,N.A
123,Subtact two dates,27-8-2020 20:36:16,27-8-2020 20:36:16,7-5-2897,31-6-2990,N.A,N.A,N.A,N.A,N.A,Days: 34022	Weeks: 4860	Months: 1117,N.A
123,Get date from string,27-8-2020 20:36:16,27-8-2020 20:36:16,N.A,N.A,N.A,N.A,N.A,N.A,TOMORROW,28-8-2020,N.A
123,Add months to date,27-8-2020 20:36:16,27-8-2020 20:36:16,3-4-2508,N.A,N.A,N.A,79,N.A,N.A,3-11-2514,N.A
123,Add years to date,27-8-2020 20:36:16,27-8-2020 20:36:16,3-11-2227,N.A,N.A,N.A,N.A,101,N.A,3-11-2328,N.A
123,Add weeks to date,27-8-2020 20:36:16,27-8-2020 20:36:16,4-2-2030,N.A,N.A,148,N.A,N.A,N.A,6-12-2032,N.A
123,Exit Session,27-8-2020 20:36:16,27-8-2020 20:36:16,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
124,N.A,27-8-2020 20:36:16,27-8-2020 20:36:16,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
124,Add two dates,27-8-2020 20:36:16,27-8-2020 20:36:16,22-11-1469,11-4-1693,N.A,N.A,N.A,N.A,N.A,3-4-3163,N.A
124,Get day of the week,27-8-2020 20:36:16,27-8-2020 20:36:16,20-4-1594,N.A,N.A,N.A,N.A,N.A,N.A,Wednesday,N.A
124,Subtract days from date,27-8-2020 20:36:16,27-8-2020 20:36:16,9-1-2004,N.A,393,N.A,N.A,N.A,N.A,12-12-2002,N.A
124,N.A,27-8-2020 20:36:16,27-8-2020 20:36:16,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
124,Add months to date,27-8-2020 20:36:16,27-8-2020 20:36:16,28-6-2834,N.A,N.A,N.A,25,N.A,N.A,28-7-2836,N.A
124,Get date from string,27-8-2020 20:36:16,27-8-2020 20:36:16,N.A,N.A,N.A,N.A,N.A,N.A,TODAY,27-8-2020,N.A
124,Get day of the week,27-8-2020 20:36:16,27-8-2020 20:36:16,5-12-2519,N.A,N.A,N.A,N.A,N.A,N.A,Tuesday,N.A
124,Get week number,27-8-2020 20:36:16,27-8-2020 20:36:16,12-9-1590,N.A,N.A,N.A,N.A,N.A,N.A,37,N.A
124,Get week number,27-8-2020 20:36:16,27-8-2020 20:36:16,11-11-2804,N.A,N.A,N.A,N.A,N.A,N.A,46,N.A
124,Exit Session,27-8-2020 20:36:16,27-8-2020 20:36:16,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
125,Subtact two dates,27-8-2020 20:36:16,27-8-2020 20:36:16,20-13-1269,25-10-1802,N.A,N.A,N.A,N.A,N.A,Days: 194579	Weeks: 27797	Months: 6392,N.A
125,N.A,27-8-2020 20:36:16,27-8-2020 20:36:16,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
125,Get week number,27-8-2020 20:36:16,27-8-2020 20:36:16,28-13-2260,N.A,N.A,N.A,N.A,N.A,N.A,5,N.A
125,Get week number,27-8-2020 20:36:16,27-8-2020 20:36:16,16-3-2591,N.A,N.A,N.A,N.A,N.A,N.A,12,N.A
125,Subtract months from date,27-8-2020 20:36:16,27-8-2020 20:36:16,1-5-1478,N.A,N.A,N.A,439,N.A,N.A,1-10-1441,N.A
125,N.A,27-8-2020 20:36:16,27-8-2020 20:36:16,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
125,N.A,27-8-2020 20:36:16,27-8-2020 20:36:16,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
125,Get date from string,27-8-2020 20:36:16,27-8-2020 20:36:16,N.A,N.A,N.A,N.A,N.A,N.A,224 WEEKS FROM NOW,12-12-2024,N.A
125,Add days to date,27-8-2020 20:36:16,27-8-2020 20:36:16,8-11-1338,N.A,452,N.A,N.A,N.A,N.A,3-2-1340,N.A
125,Get date from string,27-8-2020 20:36:16,27-8-2020 20:36:16,N.A,N.A,N.A,N.A,N.A,N.A,165 YEARS BEFORE,27-8-1855,N.A
125,Exit Session,27-8-2020 20:36:16,27-8-2020 20:36:16,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
126,Get week number,27-8-2020 20:36:16,27-8-2020 20:36:16,29-4-2006,N.A,N.A,N.A,N.A,N.A,N.A,17,N.A
126,Subtract years from date,27-8-2020 20:36:16,27-8-2020 20:36:16,11-10-2576,N.A,N.A,N.A,N.A,332,N.A,11-10-2244,N.A
126,Add weeks to date,27-8-2020 20:36:16,27-8-2020 20:36:16,15-6-2537,N.A,N.A,491,N.A,N.A,N.A,12-11-2546,N.A
126,Get date from string,27-8-2020 20:36:16,27-8-2020 20:36:16,N.A,N.A,N.A,N.A,N.A,N.A,146 YEARS EARLIER,27-8-1874,N.A
126,Get date from string,27-8-2020 20:36:16,27-8-2020 20:36:16,N.A,N.A,N.A,N.A,N.A,N.A,287 DAYS AFTER,10-6-2021,N.A
126,Get day of the week,27-8-2020 20:36:16,27-8-2020 20:36:16,28-12-1853,N.A,N.A,N.A,N.A,N.A,N.A,Wednesday,N.A
126,Subtract weeks from date,27-8-2020 20:36:16,27-8-2020 20:36:16,22-10-1904,N.A,N.A,146,N.A,N.A,N.A,4-1-1902,N.A
126,Add months to date,27-8-2020 20:36:16,27-8-2020 20:36:16,20-5-1130,N.A,N.A,N.A,258,N.A,N.A,20-11-1151,N.A
126,Subtact two dates,27-8-2020 20:36:16,27-8-2020 20:36:16,20-13-2651,7-4-1693,N.A,N.A,N.A,N.A,N.A,Days: 350189	Weeks: 50027	Months: 11505,N.A
126,Add years to date,27-8-2020 20:36:16,27-8-2020 20:36:16,7-1-1969,N.A,N.A,N.A,N.A,182,N.A,7-1-2151,N.A
126,Exit Session,27-8-2020 20:36:16,27-8-2020 20:36:16,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
127,Add weeks to date,27-8-2020 20:36:16,27-8-2020 20:36:16,18-12-1464,N.A,N.A,481,N.A,N.A,N.A,8-3-1474,N.A
127,Subtract days from date,27-8-2020 20:36:16,27-8-2020 20:36:16,12-6-2060,N.A,41,N.A,N.A,N.A,N.A,2-5-2060,N.A
127,Add months to date,27-8-2020 20:36:16,27-8-2020 20:36:16,5-8-1168,N.A,N.A,N.A,88,N.A,N.A,5-12-1175,N.A
127,Add two dates,27-8-2020 20:36:16,27-8-2020 20:36:16,23-11-1078,9-10-2964,N.A,N.A,N.A,N.A,N.A,2-10-4043,N.A
127,Subtract weeks from date,27-8-2020 20:36:16,27-8-2020 20:36:16,25-7-2657,N.A,N.A,296,N.A,N.A,N.A,22-11-2651,N.A
127,Add days to date,27-8-2020 20:36:16,27-8-2020 20:36:16,3-8-2105,N.A,318,N.A,N.A,N.A,N.A,17-6-2106,N.A
127,N.A,27-8-2020 20:36:16,27-8-2020 20:36:16,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
127,Get week number,27-8-2020 20:36:16,27-8-2020 20:36:16,18-5-1949,N.A,N.A,N.A,N.A,N.A,N.A,21,N.A
127,Get date from string,27-8-2020 20:36:16,27-8-2020 20:36:16,N.A,N.A,N.A,N.A,N.A,N.A,LAST WEEK,20-8-2020,N.A
127,Subtract weeks from date,27-8-2020 20:36:16,27-8-2020 20:36:16,31-5-1584,N.A,N.A,33,N.A,N.A,N.A,13-10-1583,N.A
127,Exit Session,27-8-2020 20:36:16,27-8-2020 20:36:16,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
128,Add weeks to date,27-8-2020 20:36:16,27-8-2020 20:36:16,5-9-1240,N.A,N.A,41,N.A,N.A,N.A,19-6-1241,N.A
128,Get day of the week,27-8-2020 20:36:16,27-8-2020 20:36:16,22-1-2807,N.A,N.A,N.A,N.A,N.A,N.A,Monday,N.A
128,Add days to date,27-8-2020 20:36:16,27-8-2020 20:36:16,5-7-2101,N.A,105,N.A,N.A,N.A,N.A,18-10-2101,N.A
128,N.A,27-8-2020 20:36:16,27-8-2020 20:36:16,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
128,Get day of the week,27-8-2020 20:36:16,27-8-2020 20:36:16,14-9-1917,N.A,N.A,N.A,N.A,N.A,N.A,Friday,N.A
128,Get date from string,27-8-2020 20:36:16,27-8-2020 20:36:16,N.A,N.A,N.A,N.A,N.A,N.A,YESTERDAY,26-8-2020,N.A
128,Get date from string,27-8-2020 20:36:16,27-8-2020 20:36:16,N.A,N.A,N.A,N.A,N.A,N.A,PREVIOUS YEAR,27-8-2019,N.A
128,Subtract months from date,27-8-2020 20:36:16,27-8-2020 20:36:16,2-13-1984,N.A,N.A,N.A,427,N.A,N.A,2-6-1949,N.A
128,Subtract weeks from date,27-8-2020 20:36:16,27-8-2020 20:36:16,18-10-1863,N.A,N.A,104,N.A,N.A,N.A,20-10-1861,N.A
128,Subtract months from date,27-8-2020 20:36:16,27-8-2020 20:36:16,26-4-1950,N.A,N.A,N.A,391,N.A,N.A,26-9-1917,N.A
128,Exit Session,27-8-2020 20:36:16,27-8-2020 20:36:16,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
129,N.A,27-8-2020 20:36:16,27-8-2020 20:36:16,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
129,Subtract weeks from date,27-8-2020 20:36:16,27-8-2020 20:36:16,9-8-2136,N.A,N.A,476,N.A,N.A,N.A,26-6-2127,N.A
129,Add two dates,27-8-2020 20:36:16,27-8-2020 20:36:16,27-3-1434,9-3-2915,N.A,N.A,N.A,N.A,N.A,5-7-4349,N.A
129,Get day of the week,27-8-2020 20:36:16,27-8-2020 20:36:16,24-6-2515,N.A,N.A,N.A,N.A,N.A,N.A,Monday,N.A
129,Add weeks to date,27-8-2020 20:36:16,27-8-2020 20:36:16,21-6-1040,N.A,N.A,496,N.A,N.A,N.A,23-12-1049,N.A
129,Subtract months from date,27-8-2020 20:36:16,27-8-2020 20:36:16,22-3-2368,N.A,N.A,N.A,317,N.A,N.A,22-10-2341,N.A
129,Get week number,27-8-2020 20:36:16,27-8-2020 20:36:16,10-8-1907,N.A,N.A,N.A,N.A,N.A,N.A,32,N.A
129,N.A,27-8-2020 20:36:16,27-8-2020 20:36:16,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
129,Add weeks to date,27-8-2020 20:36:16,27-8-2020 20:36:16,13-8-1980,N.A,N.A,168,N.A,N.A,N.A,2-11-1983,N.A
129,N.A,27-8-2020 20:36:16,27-8-2020 20:36:16,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
129,Exit Session,27-8-2020 20:36:16,27-8-2020 20:36:16,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
130,Subtract days from date,27-8-2020 20:36:16,27-8-2020 20:36:16,19-13-1725,N.A,266,N.A,N.A,N.A,N.A,28-4-1725,N.A
130,Subtact two dates,27-8-2020 20:36:16,27-8-2020 20:36:16,22-12-2877,8-2-2086,N.A,N.A,N.A,N.A,N.A,Days: 289224	Weeks: 41317	Months: 9502,N.A
130,Add days to date,27-8-2020 20:36:16,27-8-2020 20:36:16,2-8-1447,N.A,463,N.A,N.A,N.A,N.A,7-11-1448,N.A
130,Get day of the week,27-8-2020 20:36:16,27-8-2020 20:36:16,7-7-1386,N.A,N.A,N.A,N.A,N.A,N.A,Saturday,N.A
130,Add weeks to date,27-8-2020 20:36:16,27-8-2020 20:36:16,19-1-2926,N.A,N.A,453,N.A,N.A,N.A,25-9-2934,N.A
130,Get date from string,27-8-2020 20:36:16,27-8-2020 20:36:16,N.A,N.A,N.A,N.A,N.A,N.A,428 WEEKS FROM NOW,9-11-2028,N.A
130,N.A,27-8-2020 20:36:16,27-8-2020 20:36:16,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
130,Get week number,27-8-2020 20:36:16,27-8-2020 20:36:16,17-8-1492,N.A,N.A,N.A,N.A,N.A,N.A,33,N.A
130,Get week number,27-8-2020 20:36:16,27-8-2020 20:36:16,26-8-1344,N.A,N.A,N.A,N.A,N.A,N.A,35,N.A
130,Add days to date,27-8-2020 20:36:16,27-8-2020 20:36:16,14-4-1736,N.A,414,N.A,N.A,N.A,N.A,2-6-1737,N.A
130,Exit Session,27-8-2020 20:36:16,27-8-2020 20:36:16,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
131,N.A,27-8-2020 20:36:16,27-8-2020 20:36:16,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
131,Subtact two dates,27-8-2020 20:36:16,27-8-2020 20:36:16,15-4-2007,2-13-2801,N.A,N.A,N.A,N.A,N.A,Days: 290265	Weeks: 41466	Months: 9536,N.A
131,Add two dates,27-8-2020 20:36:16,27-8-2020 20:36:16,20-13-1431,10-7-1809,N.A,N.A,N.A,N.A,N.A,30-8-3241,N.A
131,N.A,27-8-2020 20:36:16,27-8-2020 20:36:16,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
131,Subtract years from date,27-8-2020 20:36:16,27-8-2020 20:36:16,8-11-2860,N.A,N.A,N.A,N.A,327,N.A,8-11-2533,N.A
131,Get date from string,27-8-2020 20:36:16,27-8-2020 20:36:16,N.A,N.A,N.A,N.A,N.A,N.A,LAST WEEK,20-8-2020,N.A
131,Get day of the week,27-8-2020 20:36:16,27-8-2020 20:36:16,26-9-2268,N.A,N.A,N.A,N.A,N.A,N.A,Saturday,N.A
131,Get date from string,27-8-2020 20:36:16,27-8-2020 20:36:16,N.A,N.A,N.A,N.A,N.A,N.A,242 WEEKS FROM NOW,17-4-2025,N.A
131,N.A,27-8-2020 20:36:16,27-8-2020 20:36:16,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
131,Subtact two dates,27-8-2020 20:36:16,27-8-2020 20:36:16,9-4-1142,4-8-1785,N.A,N.A,N.A,N.A,N.A,Days: 234962	Weeks: 33566	Months: 7719,N.A
131,Exit Session,27-8-2020 20:36:16,27-8-2020 20:36:16,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
132,Subtract years from date,27-8-2020 20:36:16,27-8-2020 20:36:16,3-12-1492,N.A,N.A,N.A,N.A,33,N.A,3-12-1459,N.A
132,Subtract months from date,27-8-2020 20:36:16,27-8-2020 20:36:16,27-8-2687,N.A,N.A,N.A,26,N.A,N.A,27-6-2685,N.A
132,Add two dates,27-8-2020 20:36:16,27-8-2020 20:36:16,26-7-2425,24-6-1558,N.A,N.A,N.A,N.A,N.A,19-2-3984,N.A
132,Get day of the week,27-8-2020 20:36:16,27-8-2020 20:36:16,19-6-1087,N.A,N.A,N.A,N.A,N.A,N.A,Saturday,N.A
132,Get week number,27-8-2020 20:36:16,27-8-2020 20:36:16,32-11-2785,N.A,N.A,N.A,N.A,N.A,N.A,49,N.A
132,Add days to date,27-8-2020 20:36:16,27-8-2020 20:36:16,5-2-1713,N.A,422,N.A,N.A,N.A,N.A,3-4-1714,N.A
132,Add years to date,27-8-2020 20:36:16,27-8-2020 20:36:16,7-4-1360,N.A,N.A,N.A,N.A,177,N.A,7-4-1537,N.A
132,Add years to date,27-8-2020 20:36:16,27-8-2020 20:36:16,28-5-2008,N.A,N.A,N.A,N.A,29,N.A,28-5-2037,N.A
132,N.A,27-8-2020 20:36:16,27-8-2020 20:36:16,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
132,Add weeks to date,27-8-2020 20:36:16,27-8-2020 20:36:16,27-7-1934,N.A,N.A,279,N.A,N.A,N.A,1-12-1939,N.A
132,Exit Session,27-8-2020 20:36:16,27-8-2020 20:36:16,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
133,Get week number,27-8-2020 20:36:16,27-8-2020 20:36:16,18-3-2292,N.A,N.A,N.A,N.A,N.A,N.A,12,N.A
133,Subtract months from date,27-8-2020 20:36:16,27-8-2020 20:36:16,21-5-2747,N.A,N.A,N.A,72,N.A,N.A,21-5-2741,N.A
133,Get date from string,27-8-2020 20:36:16,27-8-2020 20:36:16,N.A,N.A,N.A,N.A,N.A,N.A,YESTERDAY,26-8-2020,N.A
133,Subtract days from date,27-8-2020 20:36:16,27-8-2020 20:36:16,20-9-2152,N.A,498,N.A,N.A,N.A,N.A,11-5-2151,N.A
133,Get week number,27-8-2020 20:36:16,27-8-2020 20:36:16,3-7-1766,N.A,N.A,N.A,N.A,N.A,N.A,27,N.A
133,Subtract weeks from date,27-8-2020 20:36:16,27-8-2020 20:36:16,11-5-2340,N.A,N.A,148,N.A,N.A,N.A,10-7-2337,N.A
133,N.A,27-8-2020 20:36:16,27-8-2020 20:36:16,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
133,Subtract days from date,27-8-2020 20:36:16,27-8-2020 20:36:16,31-12-2222,N.A,153,N.A,N.A,N.A,N.A,31-7-2222,N.A
133,Add years to date,27-8-2020 20:36:16,27-8-2020 20:36:16,32-11-2190,N.A,N.A,N.A,N.A,417,N.A,2-12-2607,N.A
133,Get week number,27-8-2020 20:36:16,27-8-2020 20:36:16,6-7-1181,N.A,N.A,N.A,N.A,N.A,N.A,28,N.A
133,Exit Session,27-8-2020 20:36:16,27-8-2020 20:36:16,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
134,Subtract years from date,27-8-2020 20:36:16,27-8-2020 20:36:16,8-7-1843,N.A,N.A,N.A,N.A,299,N.A,8-7-1544,N.A
134,Subtract months from date,27-8-2020 20:36:16,27-8-2020 20:36:16,32-5-2996,N.A,N.A,N.A,322,N.A,N.A,1-8-2969,N.A
134,Subtact two dates,27-8-2020 20:36:16,27-8-2020 20:36:16,28-3-1452,18-5-1783,N.A,N.A,N.A,N.A,N.A,Days: 120937	Weeks: 17276	Months: 3973,N.A
134,Add weeks to date,27-8-2020 20:36:16,27-8-2020 20:36:16,21-10-2802,N.A,N.A,338,N.A,N.A,N.A,13-4-2809,N.A
